slug,title,description,details,imgUrl,price,discount,mrp,isMember,isAuthDealer,isFeaturedMember,membershipLevel,shopName,isDoorstepDelivery,isDeliveryFree,isTopAd,isUrgentAd,timeStamp,category,isVerified,isJobAd,location,adType,isLocalJob
apple-iphone-6-7-used-for-sale-chattogram-division,Apple iPhone 7 mobile (Used),"Chattogram Division, Mobile Phones",,https://i.bikroy-st.com/apple-iphone-6-7-used-for-sale-chattogram-division/8109bfb8-e793-40f0-9c61-b183e9b5d359/142/107/cropped.jpg,"Tk 14,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Chattogram Division,for_sale,False
vivo18-wtfast-charger-for-sale-chattogram-division,"vivo*18 wt""""""!fast charger","Chattogram Division, Mobile Phone Accessories",,https://i.bikroy-st.com/vivo18-wtfast-charger-for-sale-chattogram-division/a2538ee2-c919-46a3-8d11-d0427954d9b5/142/107/cropped.jpg,Tk 800,0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phone Accessories,False,False,Chattogram Division,for_sale,False
samsung-galaxy-grand-2-7102-used-for-sale-rajshahi,Samsung Galaxy Grand 2 mobile (Used),"Rajshahi, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-grand-2-7102-used-for-sale-rajshahi/dca785d3-da38-4c83-9c02-c69e45ca3b6d/142/107/cropped.jpg,"Tk 1,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Rajshahi,for_sale,False
cuitthaal-ghughu-for-sale-dhaka-31,চুইঠাল ঘুঘু,"Dhaka, Pets",,https://i.bikroy-st.com/cuitthaal-ghughu-for-sale-dhaka-31/eb64c2ea-01ec-430c-b284-027da7cbe76f/142/107/cropped.jpg,"Tk 1,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Pets,False,False,Dhaka,for_sale,False
5fan-5-bulb-genuine-microtek220ah-battery-5years-waranty-for-sale-sylhet,5fan 5 bulb GENUINE MICROTEK+220ah battery +5years waranty,"Sylhet, ACs & Home Electronics",,https://i.bikroy-st.com/5fan-5-bulb-genuine-microtek220ah-battery-5years-waranty-for-sale-sylhet/6d839bfe-c58e-427f-9bdb-2b41e89a1ad7/142/107/cropped.jpg,"Tk 33,000",0,0,True,False,False,plus,EURO TECH,False,False,False,False,1 hour, ACs & Home Electronics,False,False,Sylhet,for_sale,False
cricket-instonment-kro-lagle-call-der-sorasori-for-sale-chattogram,Cricket instonment kro lagle call der Sorasori..,"Chattogram, Sports",,https://i.bikroy-st.com/cricket-instonment-kro-lagle-call-der-sorasori-for-sale-chattogram/1bbd4a15-8391-4d88-8b92-f06716d39c35/142/107/cropped.jpg,"Tk 3,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Sports,False,False,Chattogram,for_sale,False
paam-su-for-sale-chattogram,পাম সু,"Chattogram, Footwear",,https://i.bikroy-st.com/paam-su-for-sale-chattogram/6658271c-abc9-4ea8-abe1-447afeb6709c/142/107/cropped.jpg,"Tk 1,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Footwear,False,False,Chattogram,for_sale,False
infinix-hot-9-play-ram-4-64-full-box-used-for-sale-khulna-13,Infinix Hot 9 Play Ram-4/64 Full box (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/infinix-hot-9-play-ram-4-64-full-box-used-for-sale-khulna-13/b85c8c68-06b0-460a-90a8-e4df2763b7e8/142/107/cropped.jpg,"Tk 8,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Khulna,for_sale,False
samsung-galaxy-a7-used-for-sale-sylhet-386,Samsung Galaxy A7 tab,"Sylhet, Tablets & Accessories",,https://i.bikroy-st.com/samsung-galaxy-a7-used-for-sale-sylhet-386/1541bd0d-6b31-4b99-86a9-eb09bedc718c/142/107/cropped.jpg,"Tk 15,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Tablets & Accessories,False,False,Sylhet,for_sale,False
for-sale-for-sale-dhaka-3363,hp laptop,"Dhaka, Laptops",,https://i.bikroy-st.com/for-sale-for-sale-dhaka-3363/6a0ed353-9a61-4251-b4b4-e5d96d08ddc6/142/107/cropped.jpg,"Tk 55,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Laptops,False,False,Dhaka,for_sale,False
apple-iphone-7-2-128-used-for-sale-dhaka-284,Apple iPhone 7 2/128 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/apple-iphone-7-2-128-used-for-sale-dhaka-284/5f7e4f17-8a9b-4069-9b9c-9acc4cad3352/142/107/cropped.jpg,"Tk 10,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
xiaomi-redmi-s2-1-used-for-sale-dhaka-division-1,Xiaomi Redmi S2 mobile (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-s2-1-used-for-sale-dhaka-division-1/eae4407c-620e-42e5-906e-ec2624abee65/142/107/cropped.jpg,"Tk 5,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka Division,for_sale,False
apple-iphone-6s-space-grey-used-for-sale-dhaka-27,Apple iPhone 6S Space Grey (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/apple-iphone-6s-space-grey-used-for-sale-dhaka-27/156b89b6-e661-45e9-9ea0-c7d6a6bd6d9c/142/107/cropped.jpg,"Tk 9,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
asus-dual-oc-gtx1070-8gb-gpu-for-sale-dhaka-3,ASUS Dual OC GTX1070 8GB GPU,"Dhaka, Laptop & Computer Accessories",,https://i.bikroy-st.com/asus-dual-oc-gtx1070-8gb-gpu-for-sale-dhaka-3/601e3cfd-9420-4721-80dc-fdea8864f430/142/107/cropped.jpg,"Tk 19,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Laptop & Computer Accessories,False,False,Dhaka,for_sale,False
nokia-e5-used-for-sale-dhaka-1206,Nokia E5 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/nokia-e5-used-for-sale-dhaka-1206/7b8de16f-083f-49e7-8355-fb4d37096584/142/107/cropped.jpg,"Tk 1,799",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
sony-sounds-system-all-ok-for-sale-dhaka,Sony sounds system all ok,"Dhaka, Audio & Sound Systems",,https://i.bikroy-st.com/sony-sounds-system-all-ok-for-sale-dhaka/cf81fdfa-8c48-46f8-b446-248250c49360/142/107/cropped.jpg,"Tk 10,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Audio & Sound Systems,False,False,Dhaka,for_sale,False
laptop-battery-to-buy-khulna-4,Laptop battery,"Khulna, Laptop & Computer Accessories",,,,0,0,False,False,False,free,,False,False,False,False,1 hour, Laptop & Computer Accessories,False,False,Khulna,to_buy,False
xiaomi-redmi-6a-android-used-for-sale-rangpur-division,Xiaomi Redmi 6A Android (Used),"Rangpur Division, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-6a-android-used-for-sale-rangpur-division/b2060ba4-04af-48ff-a4f5-a19134030fd7/142/107/cropped.jpg,"Tk 5,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Rangpur Division,for_sale,False
esir-durghttnaa-theke-nijeke-surkssaa-raakhun-km-ttaakaayybhaalo-sebaa-for-sale-dhaka,"এসির দুর্ঘটনা থেকে নিজেকে সুরক্ষা রাখুন, কম টাকায়,ভালো সেবা","Dhaka, Servicing & Repair",,https://i.bikroy-st.com/esir-durghttnaa-theke-nijeke-surkssaa-raakhun-km-ttaakaayybhaalo-sebaa-for-sale-dhaka/ef04e1f8-e3fb-4c43-8e9a-08cabeeab85c/142/107/cropped.jpg,Tk 500,0,0,False,False,False,free,,False,False,False,False,1 hour, Servicing & Repair,False,False,Dhaka,for_sale,False
samsung-galaxy-a04s-4-64gb-100-percent-fresh-used-for-sale-sylhet,Samsung Galaxy A04S 4/64GB 100% Fresh (Used),"Sylhet, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a04s-4-64gb-100-percent-fresh-used-for-sale-sylhet/33197565-b54e-4c1e-8733-7125f3c9c825/142/107/cropped.jpg,"Tk 11,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Sylhet,for_sale,False
symphony-z33-5-6-2022-used-for-sale-dhaka,Symphony Z33 mobile (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/symphony-z33-5-6-2022-used-for-sale-dhaka/0b7bc8ce-5a2f-4085-ac95-eeee9bd46de8/142/107/cropped.jpg,"Tk 6,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
xiaomi-redmi-note-11-used-for-sale-dhaka-1313,Xiaomi Redmi Note 11 mobile (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-11-used-for-sale-dhaka-1313/9b0845c3-ced3-41dc-b9a5-a7fc8994ee7a/142/107/cropped.jpg,"Tk 17,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
rek-dokaaner-jny-for-sale-dhaka-5,রেক দোকানের জন্য,"Dhaka, Office & Shop Furniture",,https://i.bikroy-st.com/rek-dokaaner-jny-for-sale-dhaka-5/3fcf5d14-55f7-4a0d-bc35-2cd910fdb9a4/142/107/cropped.jpg,"Tk 6,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Office & Shop Furniture,False,False,Dhaka,for_sale,False
asus-pro-with-fingerprint-for-sale-khulna-division,Asus Pro with Fingerprint,"Khulna Division, Laptops",,https://i.bikroy-st.com/asus-pro-with-fingerprint-for-sale-khulna-division/2833f0f0-c58d-4a30-93a1-96a9f02d845d/142/107/cropped.jpg,"Tk 30,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Laptops,False,False,Khulna Division,for_sale,False
xiaomi-redmi-k20-pro-ram-6-rom-128-gb-used-for-sale-dhaka-3,Xiaomi Redmi K20 Pro Ram 6/ Rom 128 GB. (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-k20-pro-ram-6-rom-128-gb-used-for-sale-dhaka-3/76d89efe-2de6-4797-825c-3ff86f0b1452/142/107/cropped.jpg,"Tk 23,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
samsung-galaxy-j3-pro-2018-used-for-sale-dhaka-7,Samsung Galaxy J3 Pro 2018 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-j3-pro-2018-used-for-sale-dhaka-7/19ab63f3-0847-45eb-90d2-db85d240ae33/142/107/cropped.jpg,"Tk 6,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
xiaomi-poco-f3-ekttaai-eddisn-used-for-sale-dhaka,Xiaomi Poco F3 mobile (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-poco-f3-ekttaai-eddisn-used-for-sale-dhaka/a2e85f3f-91dd-4b67-942e-bab634f6dddb/142/107/cropped.jpg,"Tk 22,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
tvs-raider-125-2021-for-sale-dhaka-division-1,TVS Raider 125 bike 2021,"Dhaka Division, Motorbikes","4,500 km, 125 cc",https://i.bikroy-st.com/tvs-raider-125-2021-for-sale-dhaka-division-1/1d9f492f-ce00-4338-85a4-2a6a45aef0a5/142/107/cropped.jpg,"Tk 135,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Motorbikes,False,False,Dhaka Division,for_sale,False
apacer-4gb-ddr3-ram-for-sale-rajshahi,Apacer 4GB DDR3 RAM,"Rajshahi, Laptop & Computer Accessories",,https://i.bikroy-st.com/apacer-4gb-ddr3-ram-for-sale-rajshahi/fba3bd46-50a3-4260-bb68-b7b2dd038f4b/142/107/cropped.jpg,Tk 650,0,0,False,False,False,free,,False,False,False,False,1 hour, Laptop & Computer Accessories,False,False,Rajshahi,for_sale,False
dell-leptop-for-sale-dhaka-107,dell laptop,"Dhaka, Laptops",,https://i.bikroy-st.com/dell-leptop-for-sale-dhaka-107/785b55f4-af3e-4a4d-9aad-5dc5fa30bc66/142/107/cropped.jpg,"Tk 12,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Laptops,False,False,Dhaka,for_sale,False
vivo-y11-used-for-sale-khulna-611,Vivo Y11 (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/vivo-y11-used-for-sale-khulna-611/6ff0bc55-8826-4dde-925d-412059dbb772/142/107/cropped.jpg,"Tk 9,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Khulna,for_sale,False
28-inche-luggage-for-sale-dhaka,28 inche luggage,"Dhaka, Bags & Accessories",,https://i.bikroy-st.com/28-inche-luggage-for-sale-dhaka/cddb1f54-36ed-4218-a483-b0b935694ae7/142/107/cropped.jpg,"Tk 3,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Bags & Accessories,False,False,Dhaka,for_sale,False
xiaomi-redmi-note-11-used-for-sale-dhaka-1312,Xiaomi Redmi Note 11 mobile (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-11-used-for-sale-dhaka-1312/d981bb3d-c980-459e-bdab-f6f4524513af/142/107/cropped.jpg,"Tk 17,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
oneplus-9r-used-for-sale-dhaka-825,OnePlus 9R (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/oneplus-9r-used-for-sale-dhaka-825/071a5139-1da1-4673-bb18-35630c4b66b7/142/107/cropped.jpg,"Tk 32,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
bajaj-pulsar-150-ug4-2009-for-sale-dhaka,Bajaj Pulsar 150 UG4 2009,"Dhaka, Motorbikes","59,600 km, 150 cc",https://i.bikroy-st.com/bajaj-pulsar-150-ug4-2009-for-sale-dhaka/5572c3f6-44ce-4576-b8f2-9f1793bc5211/142/107/cropped.jpg,"Tk 90,000",0,0,False,False,False,free,,False,False,False,False,bump_up, Motorbikes,False,False,Dhaka,for_sale,False
mehgni-kaatther-ddaainin-ttebil-207-for-sale-dhaka,মেহগনি কাঠের ডাইনিং টেবিল (২০৭),"Dhaka, Kitchen & Dining Furniture",,https://i.bikroy-st.com/mehgni-kaatther-ddaainin-ttebil-207-for-sale-dhaka/795b8daa-1a28-45fa-9686-c10382978fa9/142/107/cropped.jpg,"Tk 18,999",0,0,True,False,False,plus,Alif Enterprise,False,False,False,False,1 hour, Kitchen & Dining Furniture,False,False,Dhaka,for_sale,False
black-lokkha-for-sale-khulna-1,black lokkha,"Khulna, Pets",,https://i.bikroy-st.com/black-lokkha-for-sale-khulna-1/50acde7d-fdcb-4934-a5ba-e50293a859ba/142/107/cropped.jpg,"Tk 6,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Pets,False,False,Khulna,for_sale,False
xiaomi-redmi-note-8-4-64-used-for-sale-chattogram-division-891,Xiaomi Redmi Note 8 4/64 (Used),"Chattogram Division, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-8-4-64-used-for-sale-chattogram-division-891/22947a9f-cfff-400f-9c83-9a06a1ec055c/142/107/cropped.jpg,"Tk 12,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Chattogram Division,for_sale,False
xiaomi-redmi-3-aasl-new-for-sale-dhaka,Xiaomi Redmi 3 আসল (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-3-aasl-new-for-sale-dhaka/0d8cdbae-e2a8-48f2-9e73-e5227d6d6d69/142/107/cropped.jpg,"Tk 6,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
xiaomi-redmi-note-11-used-for-sale-dhaka-1311,Xiaomi Redmi Note 11 mobile (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-11-used-for-sale-dhaka-1311/e42758d2-7a19-4d95-84f6-888624e7c180/142/107/cropped.jpg,"Tk 17,500",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
xiaomi-redmi-note-11i-akdom-fresh-phone-used-for-sale-dhaka,Xiaomi Redmi Note 11i mobile (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-11i-akdom-fresh-phone-used-for-sale-dhaka/95650421-c030-42c8-958d-2d2b889638b7/142/107/cropped.jpg,"Tk 27,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
otterbox-defender-for-iphone5-5s-5se-for-sale-dhaka,Otterbox Defender for iPhone(5/5S/5SE),"Dhaka, Mobile Phone Accessories",,https://i.bikroy-st.com/otterbox-defender-for-iphone5-5s-5se-for-sale-dhaka/0222492d-63b7-4762-ac0a-b87a61a5cf22/142/107/cropped.jpg,"Tk 1,200",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phone Accessories,False,False,Dhaka,for_sale,False
baaccaader-jny-baajett-e-sbceyye-bestt-ttyaab-for-sale-sylhet,বাচ্চাদের জন্য বাজেট এ সবচেয়ে বেস্ট ট্যাব,"Sylhet, Tablets & Accessories",,https://i.bikroy-st.com/baaccaader-jny-baajett-e-sbceyye-bestt-ttyaab-for-sale-sylhet/79b74320-57f8-46c0-ae63-f202bc731ff0/142/107/cropped.jpg,"Tk 7,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Tablets & Accessories,False,False,Sylhet,for_sale,False
google-pixel-4-xl-6-64-used-for-sale-dhaka-148,Google Pixel 4 XL 6/64 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/google-pixel-4-xl-6-64-used-for-sale-dhaka-148/c193cc46-23c7-4c8c-aea7-bbbdc8198fda/142/107/cropped.jpg,"Tk 26,000",0,0,False,False,False,free,,False,False,False,False,1 hour, Mobile Phones,False,False,Dhaka,for_sale,False
desktop-computer-for-sale-dhaka-12570,Desktop Computer,"Dhaka, Desktop Computers",,https://i.bikroy-st.com/desktop-computer-for-sale-dhaka-12570/5e78be1d-f19f-43c3-8fdf-617b1c83920d/142/107/cropped.jpg,"Tk 60,000",0,0,False,False,False,free,,False,False,False,False,bump_up, Desktop Computers,False,False,Dhaka,for_sale,False
toyota-premio-car-2004-for-sale-dhaka-1,Toyota Premio car 2004,"Dhaka, Cars","85,000 km",https://i.bikroy-st.com/toyota-premio-car-2004-for-sale-dhaka-1/e0687ffb-06d3-4482-a64a-d0cb1e4b31da/142/107/cropped.jpg,"Tk 1,430,000",0,0,True,False,False,premium,,False,False,False,False,1 hour, Cars,False,False,Dhaka,for_sale,False
crusher-blender-vision-steel-for-sale-sylhet,crusher blender Vision steel ....,"Sylhet, Home Appliances",,https://i.bikroy-st.com/crusher-blender-vision-steel-for-sale-sylhet/e3174c7b-f9d4-4817-a1f5-4454ba2f6cb4/142/107/cropped.jpg,"Tk 3,200",0,0,True,False,False,plus,EURO TECH,False,False,False,False,1 hour, Home Appliances,False,False,Sylhet,for_sale,False
car-audio-and-video-player-for-sale-dhaka,car audio and video player,"Dhaka, Auto Parts & Accessories",,https://i.bikroy-st.com/car-audio-and-video-player-for-sale-dhaka/6e5698ba-7f7f-463e-a10d-f5d27adc32aa/142/107/cropped.jpg,"Tk 6,000",0,0,False,False,False,free,,False,False,False,False,2 hours, Auto Parts & Accessories,False,False,Dhaka,for_sale,False
just-mobile-alubolt-dock-for-sale-dhaka,Just Mobile Alubolt Dock,"Dhaka, Mobile Phone Accessories",,https://i.bikroy-st.com/just-mobile-alubolt-dock-for-sale-dhaka/54b4527c-7830-494e-91f1-1185fc66338b/142/107/cropped.jpg,"Tk 1,000",0,0,False,False,False,free,,False,False,False,False,2 hours, Mobile Phone Accessories,False,False,Dhaka,for_sale,False
materials-for-electric-cycle-for-sale-dhaka,Materials for electric cycle,"Dhaka, Auto Parts & Accessories",,https://i.bikroy-st.com/materials-for-electric-cycle-for-sale-dhaka/34dc0d3b-8e00-4cfe-b9d5-e275d03b4d0a/142/107/cropped.jpg,"Tk 7,000",0,0,False,False,False,free,,False,False,False,False,2 hours, Auto Parts & Accessories,False,False,Dhaka,for_sale,False
48pcs-ledaar-kraaphtt-hyaandd-ttuls-kitt-for-sale-dhaka-division,48pcs লেদার ক্রাফট হ্যান্ড টুলস কিট,"Dhaka Division, Household Items",,https://i.bikroy-st.com/48pcs-ledaar-kraaphtt-hyaandd-ttuls-kitt-for-sale-dhaka-division/e83521d6-0c1f-4ae4-80e3-a0858f7c2a64/142/107/cropped.jpg,"Tk 3,200",0,0,False,False,False,free,,False,False,False,False,2 hours, Household Items,False,False,Dhaka Division,for_sale,False
hero-hunk-2018-for-sale-dhaka-1903,Hero Hunk bike 2018,"Dhaka, Motorbikes","19,000 km, 150 cc",https://i.bikroy-st.com/hero-hunk-2018-for-sale-dhaka-1903/3049aa7f-120d-43cb-a36c-98290cc107a5/142/107/cropped.jpg,"Tk 98,000",0,0,False,False,False,free,,False,False,False,False,2 hours, Motorbikes,False,False,Dhaka,for_sale,False
nokia-105-used-for-sale-chattogram-808,Nokia 105 (Used),"Chattogram, Mobile Phones",,https://i.bikroy-st.com/nokia-105-used-for-sale-chattogram-808/fb8d9402-885c-40a6-9531-1a0991d8f674/142/107/cropped.jpg,"Tk 1,200",0,0,False,False,False,free,,False,False,False,False,2 hours, Mobile Phones,False,False,Chattogram,for_sale,False
itel-vision-1-pro-2-32-used-for-sale-dhaka-350,Itel Vision 1 Pro 2/32 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/itel-vision-1-pro-2-32-used-for-sale-dhaka-350/e3e265c7-5547-4676-a9a7-1e4818acd5c9/142/107/cropped.jpg,"Tk 6,500",0,0,False,False,False,free,,False,False,False,False,2 hours, Mobile Phones,False,False,Dhaka,for_sale,False
hp-laptop-core-i5-8th-generation-for-sale-chattogram-division-18,HP Laptop Core i5 8th Generation,"Chattogram Division, Laptops",,https://i.bikroy-st.com/hp-laptop-core-i5-8th-generation-for-sale-chattogram-division-18/e206a936-9f07-421b-996b-2f499c576098/142/107/cropped.jpg,"Tk 13,000",0,0,False,False,False,free,,False,False,False,False,2 hours, Laptops,False,False,Chattogram Division,for_sale,False
ddim-baaccaa-sh-3-jorraa-baajrigaar-for-sale-dhaka,ডিম বাচ্চা সহ ৩ জোড়া বাজরিগার,"Dhaka, Pets",,https://i.bikroy-st.com/ddim-baaccaa-sh-3-jorraa-baajrigaar-for-sale-dhaka/ab9e4a01-6909-4d84-bead-9ec584d6b3e7/142/107/cropped.jpg,"Tk 4,000",0,0,False,False,False,free,,False,False,False,False,2 hours, Pets,False,False,Dhaka,for_sale,False
